"timestep","pft","num_agents"
28,"total",32.7
29,"total",32.45
30,"total",32.1
31,"total",32
32,"total",31.75
33,"total",32
34,"total",32.05
35,"total",32.05
36,"total",31.65
37,"total",31.75
38,"total",31.8
39,"total",31.7
40,"total",31.8
41,"total",31.6
42,"total",31.35
43,"total",31.2
44,"total",31.15
45,"total",30.85
46,"total",30.75
47,"total",30.6
48,"total",30.15
49,"total",29.95
50,"total",30
51,"total",29.8
52,"total",29.85
53,"total",29.55
54,"total",29.6
55,"total",29.55
56,"total",29.45
57,"total",29.5
58,"total",29.15
59,"total",29.55
60,"total",29.3
61,"total",29.05
62,"total",28.8
63,"total",28.95
64,"total",28.65
65,"total",29.15
66,"total",28.75
67,"total",28.8
68,"total",28.55
69,"total",28.35
70,"total",28.65
71,"total",28.55
72,"total",28.5
73,"total",28.3
74,"total",28.3
75,"total",28.45
76,"total",28.85
77,"total",28.35
78,"total",28.35
79,"total",28.3
80,"total",28.1
81,"total",27.75
82,"total",28.1
83,"total",28
84,"total",28.05
85,"total",28
86,"total",28
87,"total",27.7
88,"total",27.8
89,"total",27.9
90,"total",27.9
91,"total",27.5
92,"total",27.4
93,"total",27.4
94,"total",27.35
95,"total",27
96,"total",26.9
97,"total",27
98,"total",26.6
99,"total",26.55
100,"total",26.5
101,"total",26.15
102,"total",26.15
103,"total",26.5
104,"total",26.45
105,"total",26.3
106,"total",26.35
107,"total",26
108,"total",26.2
109,"total",26
110,"total",25.9
111,"total",25.65
112,"total",25.8
113,"total",26.15
114,"total",26
115,"total",25.85
116,"total",25.75
117,"total",25.45
118,"total",25.1
119,"total",25.5
120,"total",25.6
121,"total",25.65
122,"total",25.95
123,"total",26.3
124,"total",26.45
125,"total",26.3
126,"total",26.5
127,"total",26.2
128,"total",26.7
129,"total",26.95
130,"total",26.8
131,"total",26.75
132,"total",26.85
133,"total",27.2
134,"total",27.45
135,"total",27.5
136,"total",27.65
137,"total",27.6
138,"total",27.65
139,"total",27.55
140,"total",27.9
141,"total",28.2
142,"total",27.9
143,"total",27.95
144,"total",28
145,"total",28.65
146,"total",28.55
147,"total",28.95
148,"total",28.85
149,"total",29.15
150,"total",29.3
151,"total",29.4
152,"total",29.35
153,"total",29.4
154,"total",29.35
155,"total",29.15
156,"total",29.3
157,"total",29.5
158,"total",30.1
159,"total",30.25
160,"total",30.3
161,"total",30.55
162,"total",30.7
163,"total",30.85
164,"total",31
165,"total",30.7
166,"total",30.9
167,"total",31.2
168,"total",31.45
169,"total",31.5
170,"total",31.65
171,"total",31.85
172,"total",31.8
173,"total",31.6
174,"total",32.25
175,"total",31.8
176,"total",31.85
177,"total",32.35
178,"total",32
179,"total",32.3
180,"total",32.75
181,"total",33.05
182,"total",33.45
183,"total",33.9
184,"total",34.15
185,"total",34.45
186,"total",34.7
187,"total",35.05
188,"total",35.55
189,"total",35.9
190,"total",35.85
191,"total",35.75
192,"total",35.7
193,"total",35.7
194,"total",36.1
195,"total",36
196,"total",36.2
197,"total",36.2
198,"total",36.7
199,"total",36.6
200,"total",37.3
201,"total",37.75
202,"total",38.1
203,"total",38.5
204,"total",38.95
205,"total",39.65
206,"total",39.85
207,"total",40.2
208,"total",40.8
209,"total",40.75
210,"total",41.1
211,"total",41.6
212,"total",41.7
213,"total",41.7
214,"total",41.75
215,"total",42.35
216,"total",42.35
217,"total",42.8
218,"total",43.15
219,"total",43.65
220,"total",44.05
221,"total",44.2
222,"total",44.4
223,"total",44.35
224,"total",44.6
225,"total",45.3
226,"total",45.55
227,"total",45.6
228,"total",46.6
229,"total",47.35
230,"total",47.4
231,"total",47.05
232,"total",47.9
233,"total",47.85
234,"total",47.85
235,"total",48.05
236,"total",48.4
237,"total",48.9
238,"total",49.1
239,"total",49.15
240,"total",49.3
241,"total",49.6
242,"total",49.4
243,"total",49.6
244,"total",50.05
245,"total",49.75
246,"total",50
247,"total",49.9
248,"total",49.95
249,"total",49.7
250,"total",49.8
251,"total",49.45
252,"total",49.8
253,"total",49.65
254,"total",49.65
255,"total",49.75
256,"total",49.55
257,"total",49.8
258,"total",49.6
259,"total",49.8
260,"total",49.35
261,"total",49.5
262,"total",49.55
263,"total",49.7
264,"total",49.35
265,"total",49.7
266,"total",49.7
267,"total",49.7
268,"total",49.25
269,"total",49.65
270,"total",49.2
271,"total",49.6
272,"total",49.5
273,"total",49.5
274,"total",49.9
275,"total",49.7
276,"total",49.8
277,"total",49.6
278,"total",49.6
279,"total",49.9
280,"total",49.6
281,"total",49.35
282,"total",49.25
283,"total",49.05
284,"total",48.9
285,"total",48.45
286,"total",48.55
287,"total",48.2
288,"total",48.5
289,"total",48.6
290,"total",48.45
291,"total",48.85
292,"total",48.9
293,"total",49.4
294,"total",49.6
295,"total",49.35
296,"total",49.35
297,"total",48.65
298,"total",48.45
299,"total",48.65
300,"total",48.5
301,"total",47.9
302,"total",48
303,"total",48.05
304,"total",47.8
305,"total",47.55
306,"total",47.25
307,"total",47.85
308,"total",47.65
309,"total",47.55
310,"total",47.45
311,"total",47.55
312,"total",47.6
313,"total",47.4
314,"total",47.05
315,"total",46.55
316,"total",46.9
317,"total",47
318,"total",47.05
319,"total",46.95
320,"total",47.25
321,"total",46.7
322,"total",46.65
323,"total",46.8
324,"total",46.45
325,"total",46.35
326,"total",46.1
327,"total",46.05
328,"total",46.15
329,"total",46.15
330,"total",45.45
331,"total",44.7
332,"total",44.65
333,"total",44.35
334,"total",44.05
335,"total",44.1
336,"total",43.85
337,"total",43.85
338,"total",43.8
339,"total",43.45
340,"total",43.5
341,"total",43.9
342,"total",43.95
343,"total",43.45
344,"total",42.8
345,"total",43
346,"total",42.8
347,"total",42.4
348,"total",42.35
349,"total",42.5
350,"total",42.25
351,"total",41.95
352,"total",41.65
353,"total",41.35
354,"total",41.25
355,"total",42
356,"total",42.05
357,"total",42.15
358,"total",41.8
359,"total",41.4
360,"total",41
361,"total",41.05
362,"total",40.8
363,"total",40.4
364,"total",40.65
365,"total",40.4
366,"total",40.1
367,"total",40.3
368,"total",39.7
369,"total",39.85
370,"total",39.8
371,"total",39.65
372,"total",39.65
373,"total",39.75
374,"total",39.6
375,"total",39.15
376,"total",39.25
377,"total",38.85
378,"total",38.4
379,"total",38.55
380,"total",38.35
381,"total",38.6
382,"total",38.5
383,"total",38.5
384,"total",38.4
385,"total",38.1
386,"total",37.8
387,"total",38
388,"total",38
389,"total",37.95
390,"total",38
391,"total",37.95
392,"total",37.8
393,"total",38.05
394,"total",37.65
395,"total",37.8
396,"total",38.05
397,"total",37.85
398,"total",37.8
399,"total",37.65
400,"total",38.05
401,"total",37.5
402,"total",37.35
403,"total",37.05
404,"total",36.85
405,"total",36.55
406,"total",36
407,"total",35.9
408,"total",36.15
409,"total",36.4
410,"total",36.2
411,"total",35.5
412,"total",35.9
413,"total",36
414,"total",35.25
415,"total",35.45
416,"total",35.8
417,"total",35.55
418,"total",35.75
419,"total",35.85
420,"total",35.55
421,"total",35.7
422,"total",35.7
423,"total",35.55
424,"total",35.6
425,"total",35.45
426,"total",35.8
427,"total",36.1
428,"total",36.1
429,"total",36.3
430,"total",36.85
431,"total",36.5
432,"total",36.9
433,"total",36.8
434,"total",36.95
435,"total",37.05
436,"total",36.9
437,"total",36.9
438,"total",37.25
439,"total",37.4
440,"total",37.4
441,"total",37.3
442,"total",37.6
443,"total",38.1
444,"total",37.7
445,"total",37.65
446,"total",37.2
447,"total",37
448,"total",37.1
449,"total",36.75
450,"total",37.15
451,"total",37.5
452,"total",37.5
453,"total",37.75
454,"total",37.55
455,"total",37.9
456,"total",38.35
457,"total",38
458,"total",38.35
459,"total",38.85
460,"total",38.55
461,"total",38.8
462,"total",39
463,"total",38.75
464,"total",39.3
465,"total",39.2
466,"total",39.3
467,"total",39.2
468,"total",39.4
469,"total",39.4
470,"total",39.65
471,"total",40.4
472,"total",40.2
473,"total",40.15
474,"total",39.8
475,"total",40.3
476,"total",40.85
477,"total",40.65
478,"total",41
479,"total",40.5
480,"total",40.8
481,"total",40.75
482,"total",41.05
483,"total",40.95
484,"total",41.3
485,"total",41.55
486,"total",41.3
487,"total",41.65
488,"total",42.2
489,"total",41.7
490,"total",41.95
491,"total",42.35
492,"total",42.6
493,"total",42.8
494,"total",43
495,"total",43
496,"total",42.6
497,"total",42.7
498,"total",42.8
499,"total",42.75
500,"total",43
501,"total",42.7
502,"total",42.2
503,"total",42
504,"total",42.45
505,"total",42.2
506,"total",42.7
507,"total",43.05
508,"total",43.45
509,"total",43.35
510,"total",43.35
511,"total",43.55
512,"total",43.85
513,"total",44.25
514,"total",44.45
515,"total",44.3
516,"total",43.9
517,"total",44.5
518,"total",44.35
519,"total",44.35
520,"total",45.05
521,"total",45.05
522,"total",45.25
523,"total",45.2
524,"total",45.1
525,"total",45.05
526,"total",45.2
527,"total",45.1
528,"total",45.6
529,"total",45.35
530,"total",45.25
531,"total",45.6
532,"total",45.8
533,"total",46
534,"total",46.15
535,"total",45.9
536,"total",46.4
537,"total",46.1
538,"total",46.6
539,"total",46.9
540,"total",46.7
541,"total",47.35
542,"total",47.3
543,"total",47.75
544,"total",48
545,"total",47.9
546,"total",47.95
547,"total",48.2
548,"total",48.55
549,"total",48.15
550,"total",48.95
551,"total",48.7
552,"total",49.15
553,"total",49.3
554,"total",49.55
555,"total",50.15
556,"total",49.8
557,"total",50.3
558,"total",50.8
559,"total",50.9
560,"total",51.25
561,"total",50.9
562,"total",51.45
563,"total",51.35
564,"total",51.7
565,"total",51.85
566,"total",51.95
567,"total",52.25
568,"total",52.55
569,"total",53.1
570,"total",53.6
571,"total",54
572,"total",54.3
573,"total",54.1
574,"total",54.6
575,"total",54.75
576,"total",53.95
577,"total",54.6
578,"total",54.85
579,"total",55.4
580,"total",55.6
581,"total",55.55
582,"total",55.95
583,"total",56.45
584,"total",57.05
585,"total",57.2
586,"total",57.6
587,"total",57.75
588,"total",58.6
589,"total",58.45
590,"total",58.95
591,"total",58.95
592,"total",58.95
593,"total",59.2
594,"total",59.7
595,"total",59.75
596,"total",59.65
597,"total",59.7
598,"total",60.5
599,"total",60.5
600,"total",60.45
601,"total",60.75
602,"total",61.05
603,"total",61.9
604,"total",61.85
605,"total",62
606,"total",62.05
607,"total",62.35
608,"total",62.85
609,"total",62.95
610,"total",63.3
611,"total",62.95
612,"total",63.1
613,"total",63.5
614,"total",63.1
615,"total",63.4
616,"total",63.5
617,"total",63.95
618,"total",64.65
619,"total",64.5
620,"total",64.6
621,"total",64.3
622,"total",64.75
623,"total",65.2
624,"total",66
625,"total",65.65
626,"total",65.4
627,"total",65.75
628,"total",66.3
629,"total",66.55
630,"total",66.5
631,"total",66.9
632,"total",66.95
633,"total",66.75
634,"total",67.1
635,"total",67.15
636,"total",67.75
637,"total",68.15
638,"total",68.25
639,"total",68.6
640,"total",68.6
641,"total",68.7
642,"total",68.65
643,"total",69.7
644,"total",69.7
645,"total",69.8
646,"total",70
647,"total",70.5
648,"total",71.1
649,"total",71.3
650,"total",71.7
651,"total",72
652,"total",72.55
653,"total",72.75
654,"total",72.9
655,"total",73.2
656,"total",73.2
657,"total",73.85
658,"total",73.6
659,"total",74.05
660,"total",73.9
661,"total",74.85
662,"total",75.3
663,"total",75.2
664,"total",75.6
665,"total",76.1
666,"total",76
667,"total",76.75
668,"total",77.3
669,"total",77.2
670,"total",77.6
671,"total",77.15
672,"total",77.25
673,"total",78.15
674,"total",78.3
675,"total",78.65
676,"total",78.8
677,"total",79.15
678,"total",80.25
679,"total",80.45
680,"total",81.2
681,"total",81.25
682,"total",81.95
683,"total",82.4
684,"total",82.75
685,"total",83.1
686,"total",83.25
687,"total",84.45
688,"total",84.2
689,"total",83.9
690,"total",83.8
691,"total",84.05
692,"total",84.6
693,"total",85
694,"total",86.15
695,"total",86.75
696,"total",87.2
697,"total",87.45
698,"total",87.85
699,"total",88.75
700,"total",88.7
701,"total",89.05
702,"total",89.55
703,"total",89.95
704,"total",89.8
705,"total",90.45
706,"total",89.7
707,"total",90.05
708,"total",90.15
709,"total",90.7
710,"total",91.2
711,"total",92.05
712,"total",92.7
713,"total",92.35
714,"total",92.2
715,"total",93.15
716,"total",93.65
717,"total",94
718,"total",94.1
719,"total",93.3
720,"total",94.1
721,"total",94.9
722,"total",95.7
723,"total",95.55
724,"total",96.1
725,"total",96.65
726,"total",96.65
727,"total",95.65
728,"total",96.2
729,"total",95.7
730,"total",96
731,"total",96.2
732,"total",96.85
733,"total",96.8
734,"total",97.5
735,"total",98.15
736,"total",98.65
737,"total",99.4
738,"total",100.65
739,"total",99.7
740,"total",100.6
741,"total",101
742,"total",101.05
743,"total",101.1
744,"total",100.6
745,"total",101
746,"total",101.4
747,"total",101.65
748,"total",101.8
749,"total",102.5
750,"total",102.15
751,"total",103.95
752,"total",103.9
753,"total",104
754,"total",104.35
755,"total",104.3
756,"total",105
757,"total",105.5
758,"total",105.9
759,"total",105.5
760,"total",106
761,"total",106.9
762,"total",106.85
763,"total",106.9
764,"total",107.05
765,"total",106.45
766,"total",106.65
767,"total",105.95
768,"total",106.55
769,"total",106.9
770,"total",107.4
771,"total",108.25
772,"total",108.7
773,"total",108.35
774,"total",108.85
775,"total",109.1
776,"total",109.95
777,"total",109
778,"total",109.95
779,"total",109.6
780,"total",110.55
781,"total",111
782,"total",110.5
783,"total",110.45
784,"total",110.7
785,"total",109.95
786,"total",109
787,"total",108.6
788,"total",107.95
789,"total",108.5
790,"total",108.6
791,"total",107.2
792,"total",108
793,"total",107.1
794,"total",106.7
795,"total",106
796,"total",105.7
797,"total",104.95
798,"total",104.55
799,"total",103.5
800,"total",103.5
801,"total",102.8
802,"total",102.4
803,"total",102
804,"total",101.6
805,"total",101.35
806,"total",100.6
807,"total",100.4
808,"total",100.55
809,"total",100.25
810,"total",100.25
811,"total",99.75
812,"total",99
813,"total",99.3
814,"total",98.7
815,"total",98.55
816,"total",97.35
817,"total",97.4
818,"total",97.2
819,"total",97.4
820,"total",96.9
821,"total",96.55
822,"total",96.3
823,"total",96.2
824,"total",95.9
825,"total",95.35
826,"total",95.7
827,"total",94.2
828,"total",94.55
829,"total",94.25
830,"total",92.75
831,"total",92.9
832,"total",92.3
833,"total",92.2
834,"total",92.65
835,"total",92.1
836,"total",91.25
837,"total",90.45
838,"total",90
839,"total",90.2
840,"total",90.9
841,"total",90.9
842,"total",90.15
843,"total",89.75
844,"total",89.65
845,"total",89.4
846,"total",88.4
847,"total",87.8
848,"total",87.7
849,"total",87.1
850,"total",87.25
851,"total",86.3
852,"total",85.3
853,"total",85.3
854,"total",84.15
855,"total",83.6
856,"total",83.95
857,"total",83.6
858,"total",82.85
859,"total",82.6
860,"total",81.3
861,"total",80.5
862,"total",80.25
863,"total",79.8
864,"total",79.55
865,"total",78.85
866,"total",78.7
867,"total",78
868,"total",77.75
869,"total",77.25
870,"total",77.45
871,"total",76.85
872,"total",76.4
873,"total",75.7
874,"total",75
875,"total",75.2
876,"total",74.7
877,"total",74.25
878,"total",73.8
879,"total",73.1
880,"total",72.6
881,"total",72.5
882,"total",71.6
883,"total",71.9
884,"total",71.45
885,"total",71.35
886,"total",70.2
887,"total",70.05
888,"total",69.95
889,"total",69.65
890,"total",69.35
891,"total",68.85
892,"total",68.45
893,"total",67.95
894,"total",68.3
895,"total",67.15
896,"total",67.15
897,"total",66.85
898,"total",65.85
899,"total",66.3
900,"total",65.15
