"depth","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"7.2",12.7740450146917,12.7757518390584,12.7774554161563,12.7791557986856,12.7808527364379,12.7825462642389,12.7842366639911,12.7859351858203,12.787664493644,12.7894339349622,12.7913174128885,12.7932449145485,12.7951784921556,12.7969940700513,12.7988040311111,12.8005531948799,12.8023177648895,12.804062969342,12.8057500955113,12.8074060992443,12.8090587069694,12.8106951642771,12.8123283365285,12.8139582330698
"7.3",12.7740450146917,12.7757518390584,12.7774554161563,12.7791557986856,12.7808527364379,12.7825462642389,12.7842366639911,12.7859351858203,12.787664493644,12.7894339349622,12.7913174128885,12.7932449145485,12.7951784921556,12.7969940700513,12.7988040311111,12.8005531948799,12.8023177648895,12.804062969342,12.8057500955113,12.8074060992443,12.8090587069694,12.8106951642771,12.8123283365285,12.8139582330698
"7.4",12.7740450146917,12.7757518390584,12.7774554161563,12.7791557986856,12.7808527364379,12.7825462642389,12.7842366639911,12.7859351858203,12.787664493644,12.7894339349622,12.7913174128885,12.7932449145485,12.7951784921556,12.7969940700513,12.7988040311111,12.8005531948799,12.8023177648895,12.804062969342,12.8057500955113,12.8074060992443,12.8090587069694,12.8106951642771,12.8123283365285,12.8139582330698
"7.5",12.7740450146917,12.7757518390584,12.7774554161563,12.7791557986856,12.7808527364379,12.7825462642389,12.7842366639911,12.7859351858203,12.787664493644,12.7894339349622,12.7913174128885,12.7932449145485,12.7951784921556,12.7969940700513,12.7988040311111,12.8005531948799,12.8023177648895,12.804062969342,12.8057500955113,12.8074060992443,12.8090587069694,12.8106951642771,12.8123283365285,12.8139582330698
"7.6",12.7740450146917,12.7757518390584,12.7774554161563,12.7791557986856,12.7808527364379,12.7825462642389,12.7842366639911,12.7859351858203,12.787664493644,12.7894339349622,12.7913174128885,12.7932449145485,12.7951784921556,12.7969940700513,12.7988040311111,12.8005531948799,12.8023177648895,12.804062969342,12.8057500955113,12.8074060992443,12.8090587069694,12.8106951642771,12.8123283365285,12.8139582330698
"7.7",12.7740450146917,12.7757518390584,12.7774554161563,12.7791557986856,12.7808527364379,12.7825462642389,12.7842366639911,12.7859351858203,12.787664493644,12.7894339349622,12.7913174128885,12.7932449145485,12.7951784921556,12.7969940700513,12.7988040311111,12.8005531948799,12.8023177648895,12.804062969342,12.8057500955113,12.8074060992443,12.8090587069694,12.8106951642771,12.8123283365285,12.8139582330698
"7.8",12.7740450146917,12.7757518390584,12.7774554161563,12.7791557986856,12.7808527364379,12.7825462642389,12.7842366639911,12.7859351858203,12.787664493644,12.7894339349622,12.7913174128885,12.7932449145485,12.7951784921556,12.7969940700513,12.7988040311111,12.8005531948799,12.8023177648895,12.804062969342,12.8057500955113,12.8074060992443,12.8090587069694,12.8106951642771,12.8123283365285,12.8139582330698
"7.9",12.7740450146917,12.7757518390584,12.7774554161563,12.7791557986856,12.7808527364379,12.7825462642389,12.7842366639911,12.7859351858203,12.787664493644,12.7894339349622,12.7913174128885,12.7932449145485,12.7951784921556,12.7969940700513,12.7988040311111,12.8005531948799,12.8023177648895,12.804062969342,12.8057500955113,12.8074060992443,12.8090587069694,12.8106951642771,12.8123283365285,12.8139582330698
"8",12.7740450146917,12.7757518390584,12.7774554161563,12.7791557986856,12.7808527364379,12.7825462642389,12.7842366639911,12.7859351858203,12.787664493644,12.7894339349622,12.7913174128885,12.7932449145485,12.7951784921556,12.7969940700513,12.7988040311111,12.8005531948799,12.8023177648895,12.804062969342,12.8057500955113,12.8074060992443,12.8090587069694,12.8106951642771,12.8123283365285,12.8139582330698
"8.1",12.7740450146917,12.7757518390584,12.7774554161563,12.7791557986856,12.7808527364379,12.7825462642389,12.7842366639911,12.7859351858203,12.787664493644,12.7894339349622,12.7913174128885,12.7932449145485,12.7951784921556,12.7969940700513,12.7988040311111,12.8005531948799,12.8023177648895,12.804062969342,12.8057500955113,12.8074060992443,12.8090587069694,12.8106951642771,12.8123283365285,12.8139582330698
"8.2",12.7740450146917,12.7757518390584,12.7774554161563,12.7791557986856,12.7808527364379,12.7825462642389,12.7842366639911,12.7859351858203,12.787664493644,12.7894339349622,12.7913174128885,12.7932449145485,12.7951784921556,12.7969940700513,12.7988040311111,12.8005531948799,12.8023177648895,12.804062969342,12.8057500955113,12.8074060992443,12.8090587069694,12.8106951642771,12.8123283365285,12.8139582330698
"8.3",12.7740450146917,12.7757518390584,12.7774554161563,12.7791557986856,12.7808527364379,12.7825462642389,12.7842366639911,12.7859351858203,12.787664493644,12.7894339349622,12.7913174128885,12.7932449145485,12.7951784921556,12.7969940700513,12.7988040311111,12.8005531948799,12.8023177648895,12.804062969342,12.8057500955113,12.8074060992443,12.8090587069694,12.8106951642771,12.8123283365285,12.8139582330698
"8.4",12.7740450146917,12.7757518390584,12.7774554161563,12.7791557986856,12.7808527364379,12.7825462642389,12.7842366639911,12.7859351858203,12.787664493644,12.7894339349622,12.7913174128885,12.7932449145485,12.7951784921556,12.7969940700513,12.7988040311111,12.8005531948799,12.8023177648895,12.804062969342,12.8057500955113,12.8074060992443,12.8090587069694,12.8106951642771,12.8123283365285,12.8139582330698
"8.5",12.7740450146917,12.7757518390584,12.7774554161563,12.7791557986856,12.7808527364379,12.7825462642389,12.7842366639911,12.7859351858203,12.787664493644,12.7894339349622,12.7913174128885,12.7932449145485,12.7951784921556,12.7969940700513,12.7988040311111,12.8005531948799,12.8023177648895,12.804062969342,12.8057500955113,12.8074060992443,12.8090587069694,12.8106951642771,12.8123283365285,12.8139582330698
"8.6",12.7740450146917,12.7757518390584,12.7774554161563,12.7791557986856,12.7808527364379,12.7825462642389,12.7842366639911,12.7859351858203,12.787664493644,12.7894339349622,12.7913174128885,12.7932449145485,12.7951784921556,12.7969940700513,12.7988040311111,12.8005531948799,12.8023177648895,12.804062969342,12.8057500955113,12.8074060992443,12.8090587069694,12.8106951642771,12.8123283365285,12.8139582330698
"8.7",12.7740450146917,12.7757518390584,12.7774554161563,12.7791557986856,12.7808527364379,12.7825462642389,12.7842366639911,12.7859351858203,12.787664493644,12.7894339349622,12.7913174128885,12.7932449145485,12.7951784921556,12.7969940700513,12.7988040311111,12.8005531948799,12.8023177648895,12.804062969342,12.8057500955113,12.8074060992443,12.8090587069694,12.8106951642771,12.8123283365285,12.8139582330698
"8.8",12.7740450146917,12.7757518390584,12.7774554161563,12.7791557986856,12.7808527364379,12.7825462642389,12.7842366639911,12.7859351858203,12.787664493644,12.7894339349622,12.7913174128885,12.7932449145485,12.7951784921556,12.7969940700513,12.7988040311111,12.8005531948799,12.8023177648895,12.804062969342,12.8057500955113,12.8074060992443,12.8090587069694,12.8106951642771,12.8123283365285,12.8139582330698
"8.9",12.7740450146917,12.7757518390584,12.7774554161563,12.7791557986856,12.7808527364379,12.7825462642389,12.7842366639911,12.7859351858203,12.787664493644,12.7894339349622,12.7913174128885,12.7932449145485,12.7951784921556,12.7969940700513,12.7988040311111,12.8005531948799,12.8023177648895,12.804062969342,12.8057500955113,12.8074060992443,12.8090587069694,12.8106951642771,12.8123283365285,12.8139582330698
"9",12.7740450146917,12.7757518390584,12.7774554161563,12.7791557986856,12.7808527364379,12.7825462642389,12.7842366639911,12.7859351858203,12.787664493644,12.7894339349622,12.7913174128885,12.7932449145485,12.7951784921556,12.7969940700513,12.7988040311111,12.8005531948799,12.8023177648895,12.804062969342,12.8057500955113,12.8074060992443,12.8090587069694,12.8106951642771,12.8123283365285,12.8139582330698
"9.1",12.7740450146917,12.7757518390584,12.7774554161563,12.7791557986856,12.7808527364379,12.7825462642389,12.7842366639911,12.7859351858203,12.787664493644,12.7894339349622,12.7913174128885,12.7932449145485,12.7951784921556,12.7969940700513,12.7988040311111,12.8005531948799,12.8023177648895,12.804062969342,12.8057500955113,12.8074060992443,12.8090587069694,12.8106951642771,12.8123283365285,12.8139582330698
"9.2",12.7740450146917,12.7757518390584,12.7774554161563,12.7791557986856,12.7808527364379,12.7825462642389,12.7842366639911,12.7859351858203,12.787664493644,12.7894339349622,12.7913174128885,12.7932449145485,12.7951784921556,12.7969940700513,12.7988040311111,12.8005531948799,12.8023177648895,12.804062969342,12.8057500955113,12.8074060992443,12.8090587069694,12.8106951642771,12.8123283365285,12.8139582330698
"9.3",12.7740450146917,12.7757518390584,12.7774554161563,12.7791557986856,12.7808527364379,12.7825462642389,12.7842366639911,12.7859351858203,12.787664493644,12.7894339349622,12.7913174128885,12.7932449145485,12.7951784921556,12.7969940700513,12.7988040311111,12.8005531948799,12.8023177648895,12.804062969342,12.8057500955113,12.8074060992443,12.8090587069694,12.8106951642771,12.8123283365285,12.8139582330698
