"Depth_m","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
7.1,53.4365016798057,53.4510695341294,53.4650577194865,53.4789352044758,53.4928764069797,53.5068650204294,53.5207185532154,53.5348320878779,53.5491552332449,53.563500453184,53.5772819712273,53.5903508176755,53.6034511262011,53.6178525295802,53.6322575501901,53.6468714521868,53.6615835840776,53.6763613044794,53.6913465071125,53.706515952633,53.7218157485831,53.7372281312346,53.75273282078,53.7683310177627
7.2,53.4376728803632,53.4520541850672,53.4660483359325,53.4799317214139,53.4938789157022,53.5078735618094,53.5217331068142,53.5358539526688,53.5501865745698,53.5645419281381,53.5784758166042,53.5915830948524,53.604695499493,53.6189316445337,53.6333394820231,53.6479512398109,53.662672018901,53.6774550381345,53.6924423853376,53.7076165168332,53.7229238343487,53.7383427799522,53.7538552503627,53.7694613701613
7.3,53.4385291558838,53.4527742822857,53.4667730347305,53.4806610469108,53.4946129243793,53.5086123001524,53.522476610975,53.5366032751887,53.5509435489126,53.565307156678,53.5793809967083,53.5925231557702,53.6056460393834,53.6197208940222,53.6341336882771,53.6487466499711,53.6634746310226,53.6782617177723,53.6932501810169,53.7084275380574,53.723740514181,53.7391642267577,53.7546825126896,53.770294525953
7.4,53.439362892307,53.4534756365471,53.4674791116387,53.4813719441984,53.4953286866896,53.5093329894924,53.5232023140756,53.5373348776948,53.551682648881,53.5660543218668,53.5802460731589,53.5934345463521,53.6065678866615,53.6204927834206,53.6349108266456,53.6495254177334,53.6642608069524,53.6790523618863,53.6940425324006,53.7092234112482,53.7245420590878,53.7399706237163,53.7554947000344,53.7711125535168
7.5,53.4404269571442,53.4543705787549,53.4683798885389,53.4822786222426,53.496241331087,53.5102516660617,53.5241270925218,53.5382666361963,53.552622924684,53.5670036551346,53.5812539856287,53.594536981375,53.6076814531432,53.6214711080455,53.6358955775215,53.6505133622851,53.6652571750821,53.6800544846132,53.6950479220961,53.7102338583797,53.7255596176507,53.7409945684457,53.7565259330407,53.7721511591262
7.6,53.443479014915,53.4569389248673,53.4709665529536,53.484884274387,53.4988660903588,53.5128958306715,53.5267911991439,53.5409509906839,53.5553283208341,53.5697306837551,53.5840225868327,53.5974348915085,53.6106050919468,53.624284225696,53.6387301340973,53.6533657610407,53.6681335807109,53.6829524589925,53.6979652460965,53.7131713344061,53.7285185568125,53.7439744989273,53.7595276045577,53.7751746432629
7.7,53.4469314316402,53.4598417580627,53.4738873370803,53.4878229285404,53.5018228680018,53.5158708775967,53.5297845329874,53.5439639154493,53.5583627672502,53.5727872540279,53.5871048518632,53.6006199243088,53.6138260754672,53.6274204883013,53.6418859092892,53.656538858405,53.6713281406466,53.6861663445414,53.7011965614994,53.7164225835256,53.7317922336902,53.7472701481221,53.7628463832389,53.7785169304822
7.8,53.4492382168196,53.4617820293695,53.475840402197,53.4897889753307,53.5038020316452,53.5178633107915,53.5317904176521,53.5459839712578,53.5603982170835,53.5748386033202,53.5891757025754,53.6027177015595,53.6159657269885,53.6295307584712,53.6440105605088,53.6586753512435,53.6734808848903,53.6883332948297,53.7033758700776,53.7186157341127,53.7340009033202,53.7494938864826,53.7650859983361,53.7807725895486
7.9,53.4521433310674,53.4642268273666,53.4783027588826,53.4922695649144,53.5063009625474,53.5203808753235,53.5343271526786,53.5485399910607,53.5629739921835,53.5774346297204,53.5917958907066,53.6053597916733,53.6186286498227,53.6322089677059,53.64670940799,53.6613918413314,53.6762202173979,53.6910935463932,53.7061553151743,53.7214148078793,53.7368204892144,53.752333665783,53.7679465365588,53.7836539416687
8,53.4577561778515,53.4689475681567,53.4830542771574,53.4970522111998,53.5111150808174,53.5252268127655,53.5392052769796,53.5534511829154,53.5679195471904,53.5824151552017,53.596814603926,53.6104137036154,53.6237164958857,53.6373262763391,53.6518612898496,53.6665764349285,53.6814415760883,53.6963501346188,53.7114458681664,53.7267410685729,53.742184280216,53.7577348834347,53.7733861992249,53.7891324941623
8.1,53.4643540933327,53.4744974879092,53.4886411507817,53.502676685171,53.5167775263601,53.5309276915727,53.5449451861349,53.5592307160713,53.5737396220635,53.5882763981121,53.6027203579015,53.6163616802484,53.629705775389,53.6433524997794,53.6579295108256,53.6726846508276,53.6875942431102,53.7025458604748,53.7176835466321,53.7330219414861,53.7485097886206,53.7641050562148,53.7798019735518,53.7955943095424
8.2,53.4675953680917,53.477220116401,53.49137756999,53.5054258926256,53.5195398909096,53.5337031383629,53.547733080141,53.562033314535,53.5765598350013,53.5911147091662,53.6055781235202,53.6192337657622,53.6325899293842,53.6462459840185,53.6608360791018,53.6756044078489,53.6905278117498,53.7054919930812,53.7206412192101,53.7359952267133,53.7515020840958,53.7671160473897,53.7828330619137,53.7986461804647
8.3,53.4624619536931,53.4728999420427,53.4870261975902,53.5010420789935,53.515123451787,53.5292535453805,53.5432493481837,53.557516770096,53.5720124040492,53.5865364471614,53.6009700910345,53.6145915880239,53.6279113656599,53.6415279112735,53.656080967471,53.6708115464785,53.6856973114489,53.7006222526491,53.7157306307568,53.7310462286129,53.7465167186866,53.7620934297391,53.7777736721576,53.7935499398982
8.4,53.4658115424045,53.4757217131763,53.4898715630887,53.5039128295203,53.5180195692038,53.5321755982847,53.546198668197,53.56049185335,53.5750116791865,53.589560284765,53.6040226259472,53.6176739581357,53.6310240137299,53.6446658528912,53.6592485195869,53.6740049038118,53.6889229199682,53.7038787299562,53.7190167477197,53.73435958405,53.7498559644819,53.7654585770233,53.7811645237236,53.7969661987635
8.5,53.470097667965,53.479326905895,53.4935006066105,53.5075660968823,53.5216973081891,53.535878098094,53.5499262837059,53.5642450592579,53.5787911971395,53.5933665468247,53.6078579475094,53.6215365771597,53.6349131867865,53.6485784754599,53.6631881510625,53.6779701819675,53.6929168377952,53.7079002825095,53.7230651321362,53.7384357813987,53.7539610540196,53.769592547427,53.7853280357822,53.8011595546764
8.6,53.4984655016085,53.503203883603,53.517553663282,53.5318032144163,53.5461193477422,53.5604882335877,53.5747307409445,53.5892376867388,53.603964498199,53.6187219215028,53.6334057081742,53.6472880683103,53.6608741787086,53.6747409570973,53.6895611259067,53.7045447054207,53.7197121173524,53.7349158124898,53.7503010986197,53.7658818689747,53.7816105542892,53.7974478272219,53.8133884637877,53.8294251703942
8.7,53.5510814039042,53.5474645750969,53.5621115229517,53.5766641464313,53.5912862067017,53.6059648724326,53.6205224477765,53.6353445439446,53.6503859400527,53.665460578111,53.6804688760131,53.6946798210506,53.7085981378147,53.7227942594687,53.7379542948399,53.7532759205777,53.7687949458453,53.7843516242835,53.8000926562665,53.8160296101619,53.8321159192498,53.8483147293571,53.8646203285772,53.8810252364448
8.8,53.5559213607508,53.5515229195359,53.5661822719015,53.5807433256881,53.5953747170014,53.6100620358811,53.6246255739516,53.6394598747992,53.6545209353924,53.6696157651044,53.6846412192379,53.6988587658202,53.7127792477475,53.7269796404725,53.7421452037497,53.7574779760148,53.7730008459889,53.7885612621163,53.8043062187655,53.8202579398465,53.8363671648731,53.852588612968,53.8689198962775,53.8853523926704
8.9,53.5744117784086,53.5670599094086,53.581803973583,53.5964458478642,53.6111599056729,53.6259298816459,53.6405737393789,53.6554964439167,53.6706553003487,53.6858491077317,53.7009701872626,53.7152713869712,53.7292710176296,53.7435543341471,53.7588053799468,53.7742313973294,53.7898398117042,53.8054865704264,53.8213193275617,53.8373728832369,53.85359460455,53.8699292579687,53.8863783800887,53.9029319752127
9,53.5308932050511,53.5304324938648,53.5449085297996,53.5592707636791,53.5737037706174,53.5881879712569,53.6025369477346,53.6171741047939,53.6320592844513,53.6469777423145,53.6618125810669,53.675807222758,53.6894898552301,53.7034609939715,53.7183925794591,53.7335087671204,53.7487841585709,53.7640960088722,53.779591099716,53.7953229687744,53.8112340323083,53.8272537269996,53.8433892397225,53.8596289398294
9.1,53.5687653292244,53.5623440843558,53.577095181334,53.5917552309314,53.6064854941268,53.6212739531334,53.6359440081179,53.6508777708895,53.6660302389567,53.6812173887472,53.6963471614543,53.7106786092546,53.7247172182497,53.7390231674722,53.7543046074013,53.7697413322669,53.7853887086811,53.8010709516409,53.8169354510244,53.8329949817927,53.8492043373299,53.865526762454,53.8819572806706,53.8984877363018
9.2,53.6155921795802,53.6016945460593,53.6166638009712,53.631533250816,53.6464774342649,53.6614800404123,53.6763590945175,53.6915203615732,53.7069214564107,53.7223598509943,53.7377306659391,53.7522781134006,53.7665238096264,53.7810500662242,53.7965543270226,53.8122340700356,53.8281040330734,53.8440125362488,53.860108474142,53.8764313734796,53.8929280510177,53.9095401978273,53.9262710573285,53.943109719818
9.3,53.6155921795802,53.6016945460593,53.6166638009712,53.631533250816,53.6464774342649,53.6614800404123,53.6763590945175,53.6915203615732,53.7069214564107,53.7223598509943,53.7377306659391,53.7522781134006,53.7665238096264,53.7810500662242,53.7965543270226,53.8122340700356,53.8281040330734,53.8440125362488,53.860108474142,53.8764313734796,53.8929280510177,53.9095401978273,53.9262710573285,53.943109719818
