"timestep","surface_agents"
2181,4.9
2182,4.85
2183,4.85
2184,4.8
2185,4.75
2186,4.8
2187,5.1
2188,5.05
2189,4.9
2190,5
2191,4.95
2192,4.9
2193,5.1
2194,4.95
2195,5.2
2196,5.2
2197,5.05
2198,5.05
2199,5
2200,5.05
2201,5.05
2202,5.15
2203,5.05
2204,5.05
2205,5.05
2206,5.15
2207,5.15
2208,5.15
2209,5.3
2210,5.55
2211,5.3
2212,5.3
2213,5.2
2214,5.25
2215,5.3
2216,5.25
2217,5.2
2218,5.2
2219,5.25
2220,5.25
2221,5.15
2222,5.15
2223,5.1
2224,5.05
2225,4.9
2226,5.05
2227,5.05
2228,5.05
2229,5.15
2230,5.05
2231,5.05
2232,5.1
2233,5.15
2234,5.15
2235,5.25
2236,5.15
2237,5.2
2238,5.1
2239,5.15
2240,5.15
2241,5.15
2242,5
2243,5.05
2244,4.95
2245,4.9
2246,4.85
2247,4.75
2248,4.6
2249,4.6
2250,4.7
2251,4.7
2252,4.75
2253,4.65
2254,4.65
2255,4.7
2256,4.75
2257,4.8
2258,4.8
2259,4.8
2260,4.6
2261,4.65
2262,4.65
2263,4.85
2264,4.7
2265,4.75
2266,4.55
2267,4.4
2268,4.25
2269,4.35
2270,4.4
2271,4.25
2272,4.25
2273,4.35
2274,4.4
2275,4.3
2276,4.15
2277,4.1
2278,4.15
2279,4.2
2280,4.2
2281,4.2
2282,4.25
2283,4.1
2284,4.05
2285,4.05
2286,3.85
2287,3.75
2288,3.75
2289,3.7
2290,3.6
2291,3.55
2292,3.3
2293,3.4
2294,3.5
2295,3.5
2296,3.35
2297,3.4
2298,3.4
2299,3.35
2300,3.25
2301,3.2
2302,3.05
2303,3.05
2304,2.95
2305,3.05
2306,3.05
2307,3.1
2308,3.1
2309,3.05
2310,2.95
2311,2.85
2312,2.85
2313,2.85
2314,2.8
2315,2.8
2316,2.7
2317,2.75
2318,2.75
2319,2.75
2320,2.7
2321,2.85
2322,2.9
2323,2.85
2324,2.85
2325,2.85
2326,2.8
2327,2.7
2328,2.75
2329,2.65
2330,2.7
2331,2.65
2332,2.6
2333,2.5
2334,2.55
2335,2.55
2336,2.55
2337,2.6
2338,2.55
2339,2.5
2340,2.55
2341,2.55
2342,2.55
2343,2.45
2344,2.45
2345,2.5
2346,2.45
2347,2.45
2348,2.4
2349,2.4
2350,2.45
2351,2.35
2352,2.4
2353,2.35
2354,2.35
2355,2.3
2356,2.25
2357,2.2
2358,2.25
2359,2.25
2360,2.2
2361,2.25
2362,2.25
2363,2.15
2364,2.15
2365,2.05
2366,2
2367,2
2368,2.05
2369,2
2370,1.95
2371,1.9
2372,1.9
2373,1.8
2374,1.9
2375,1.9
2376,1.9
2377,1.75
2378,1.7
2379,1.7
2380,1.7
2381,1.65
2382,1.75
2383,1.75
2384,1.75
2385,1.65
2386,1.6
2387,1.55
2388,1.6
2389,1.5
2390,1.3
2391,1.4
2392,1.35
2393,1.35
2394,1.35
2395,1.35
2396,1.35
2397,1.3
2398,1.25
2399,1.25
2400,1.2
2401,1.25
2402,1.25
2403,1.25
2404,1.2
2405,1.15
2406,1.15
2407,1.15
2408,1.1
2409,1.15
2410,1.1
2411,1.1
2412,1.05
2413,1.05
2414,1.05
2415,1.05
2416,1.05
2417,1
2418,0.95
2419,1.05
2420,1.05
2421,0.95
2422,0.9
2423,0.9
2424,0.95
2425,0.95
2426,0.95
2427,0.95
2428,0.95
2429,0.95
2430,0.95
2431,0.95
2432,0.95
2433,0.95
2434,0.95
2435,0.85
2436,0.85
2437,0.85
2438,0.8
2439,0.75
2440,0.75
2441,0.75
2442,0.75
2443,0.75
2444,0.7
2445,0.75
2446,0.75
2447,0.7
2448,0.65
2449,0.6
2450,0.55
2451,0.6
2452,0.6
2453,0.6
2454,0.6
2455,0.55
2456,0.55
2457,0.55
2458,0.5
2459,0.5
2460,0.5
2461,0.5
2462,0.5
2463,0.5
2464,0.5
2465,0.45
2466,0.45
2467,0.5
2468,0.5
2469,0.5
2470,0.5
2471,0.5
2472,0.55
2473,0.55
2474,0.5
2475,0.5
2476,0.5
2477,0.5
2478,0.5
2479,0.5
2480,0.5
2481,0.5
2482,0.5
2483,0.45
2484,0.45
2485,0.5
2486,0.45
2487,0.4
2488,0.4
2489,0.45
2490,0.45
2491,0.45
2492,0.45
2493,0.4
2494,0.4
2495,0.4
2496,0.4
2497,0.4
2498,0.4
2499,0.4
2500,0.4
2501,0.4
2502,0.4
2503,0.4
2504,0.4
2505,0.4
2506,0.4
2507,0.4
2508,0.4
2509,0.4
2510,0.4
2511,0.4
2512,0.4
2513,0.4
2514,0.4
2515,0.4
2516,0.4
2517,0.4
2518,0.4
2519,0.4
2520,0.4
2521,0.35
2522,0.35
2523,0.35
2524,0.35
2525,0.35
2526,0.35
2527,0.35
2528,0.35
2529,0.35
2530,0.35
2531,0.35
2532,0.35
2533,0.35
2534,0.35
2535,0.35
2536,0.35
2537,0.3
2538,0.3
2539,0.3
2540,0.3
2541,0.3
2542,0.3
2543,0.3
2544,0.3
2545,0.3
2546,0.3
2547,0.3
2548,0.3
2549,0.3
2550,0.3
2551,0.3
2552,0.3
2553,0.3
2554,0.3
2555,0.3
2556,0.3
2557,0.3
2558,0.3
2559,0.3
2560,0.3
2561,0.3
2562,0.3
2563,0.3
2564,0.3
2565,0.3
2566,0.25
2567,0.3
2568,0.3
2569,0.3
2570,0.3
2571,0.3
2572,0.3
2573,0.25
2574,0.25
2575,0.25
2576,0.25
2577,0.25
2578,0.25
2579,0.2
2580,0.2
2581,0.2
2582,0.2
2583,0.2
2584,0.2
2585,0.2
2586,0.2
2587,0.2
2588,0.2
2589,0.2
2590,0.2
2591,0.2
2592,0.2
2593,0.2
2594,0.2
2595,0.2
2596,0.2
2597,0.2
2598,0.2
2599,0.2
2600,0.2
2601,0.2
2602,0.2
2603,0.2
2604,0.2
2605,0.2
2606,0.2
2607,0.2
2608,0.2
2609,0.2
2610,0.2
2611,0.2
2612,0.2
2613,0.2
2614,0.2
2615,0.2
2616,0.2
2617,0.2
2618,0.2
2619,0.2
2620,0.15
2621,0.2
2622,0.2
2623,0.2
2624,0.2
2625,0.2
2626,0.2
2627,0.2
2628,0.2
2629,0.2
2630,0.2
2631,0.2
2632,0.2
2633,0.2
2634,0.2
2635,0.2
2636,0.2
2637,0.2
2638,0.2
2639,0.2
2640,0.2
2641,0.2
2642,0.2
2643,0.2
2644,0.2
2645,0.2
2646,0.2
2647,0.2
2648,0.2
2649,0.2
2650,0.2
2651,0.2
2652,0.2
2653,0.2
2654,0.2
2655,0.2
2656,0.2
2657,0.2
2658,0.2
2659,0.2
2660,0.2
2661,0.2
2662,0.2
2663,0.2
2664,0.2
2665,0.2
2666,0.2
2667,0.2
2668,0.2
2669,0.2
2670,0.2
2671,0.2
2672,0.15
2673,0.15
2674,0.15
2675,0.15
2676,0.15
2677,0.15
2678,0.15
2679,0.15
2680,0.15
2681,0.15
2682,0.15
2683,0.1
2684,0.15
2685,0.15
2686,0.15
2687,0.15
2688,0.15
2689,0.15
2690,0.15
2691,0.15
2692,0.15
2693,0.15
2694,0.15
2695,0.15
2696,0.15
2697,0.15
2698,0.15
2699,0.15
2700,0.15
2701,0.15
2702,0.15
2703,0.15
2704,0.15
2705,0.15
2706,0.15
2707,0.15
2708,0.15
2709,0.15
2710,0.15
2711,0.15
2712,0.15
2713,0.15
2714,0.15
2715,0.15
2716,0.15
2717,0.15
2718,0.1
2719,0.15
2720,0.15
2721,0.15
2722,0.15
2723,0.15
2724,0.15
2725,0.15
2726,0.15
2727,0.1
2728,0.15
2729,0.15
2730,0.15
2731,0.15
2732,0.15
2733,0.1
2734,0.1
2735,0.1
2736,0.1
2737,0.15
2738,0.15
2739,0.15
2740,0.15
2741,0.15
2742,0.15
2743,0.15
2744,0.15
2745,0.15
2746,0.15
2747,0.15
2748,0.15
2749,0.15
2750,0.15
2751,0.1
2752,0.1
2753,0.1
2754,0.1
2755,0.1
2756,0.1
2757,0.1
2758,0.1
2759,0.1
2760,0.1
2761,0.1
2762,0.1
2763,0.1
2764,0.1
2765,0.1
2766,0.1
2767,0.1
2768,0.1
2769,0.1
2770,0.1
2771,0.1
2772,0.1
2773,0.1
2774,0.1
2775,0.1
2776,0.1
2777,0.1
2778,0.1
2779,0.1
2780,0.1
2781,0.1
2782,0.1
2783,0.1
2784,0.1
2785,0.1
2786,0.1
2787,0.1
2788,0.1
2789,0.1
2790,0.1
2791,0.1
2792,0.1
2793,0.1
2794,0.1
2795,0.1
2796,0.1
2797,0.1
2798,0.1
2799,0.1
2800,0.1
2801,0.1
2802,0.1
2803,0.1
2804,0.1
2805,0.1
2806,0.1
2807,0.1
2808,0.1
2809,0.1
2810,0.1
2811,0.05
2812,0.1
2813,0.1
2814,0.1
2815,0.1
2816,0.1
2817,0.1
2818,0.1
2819,0.1
2820,NA
NA,NA
